599534715;45.1616; 58.8224; 1039.35; 0.0994149;-0.0478796;-0.993893;-0.192579;-0.980882;0.0279901;-0.976233;0.18862;-0.106735;0.215525
599537700;45.1622; 58.8203; 1039.35; 0.0994051;-0.0479891;-0.993889;-0.192866;-0.980824;0.0280685;-0.976177;0.188897;-0.106754;0.21575
599540685;45.1605; 58.8223; 1039.36; 0.0995236;-0.0479829;-0.993878;-0.192476;-0.9809;0.0280824;-0.976242;0.188503;-0.106858;0.214222
599543670;45.1595; 58.8186; 1039.35; 0.0994693;-0.0480195;-0.993881;-0.192441;-0.980905;0.0281326;-0.976254;0.188465;-0.106811;0.213843
599546655;45.1599; 58.8188; 1039.35; 0.0994552;-0.0479874;-0.993884;-0.192544;-0.980886;0.0280926;-0.976235;0.188572;-0.106794;0.214446
599549640;45.1591; 58.8155; 1039.35; 0.0993401;-0.0479589;-0.993897;-0.192319;-0.98093;0.0281108;-0.976292;0.188353;-0.106669;0.21446
599552625;45.1601; 58.8125; 1039.34; 0.0993467;-0.0479481;-0.993897;-0.192586;-0.980879;0.0280699;-0.976239;0.188623;-0.106681;0.215277
599555611;45.1575; 58.8103; 1039.35; 0.099281;-0.0478321;-0.993909;-0.19221;-0.980954;0.028009;-0.976319;0.188259;-0.106584;0.214397
599558596;45.1571; 58.8043; 1039.34; 0.0990854;-0.0477904;-0.993931;-0.192365;-0.980924;0.0279882;-0.976308;0.188424;-0.106388;0.214639
599561581;45.1555; 58.8037; 1039.34; 0.0990425;-0.0477008;-0.993939;-0.192454;-0.98091;0.0278981;-0.976295;0.188524;-0.106332;0.214142
599564566;45.1522; 58.7999; 1039.35; 0.0991118;-0.0476798;-0.993934;-0.192388;-0.980923;0.0278715;-0.976302;0.188458;-0.106394;0.215867
599567551;45.151; 58.7932; 1039.34; 0.0988405;-0.0476476;-0.993962;-0.192569;-0.980888;0.0278717;-0.976293;0.188651;-0.106127;0.214621
599570536;45.1493; 58.7886; 1039.34; 0.0987979;-0.0476161;-0.993968;-0.192448;-0.980912;0.0278618;-0.976321;0.188535;-0.106076;0.214339
599573521;45.1473; 58.784; 1039.34; 0.0987716;-0.0476404;-0.993969;-0.193029;-0.980798;0.0278276;-0.976209;0.189116;-0.106071;0.214813
599576506;45.1445; 58.7784; 1039.35; 0.0987914;-0.0476082;-0.993969;-0.19264;-0.980875;0.0278345;-0.976284;0.188728;-0.106073;0.215216
599579491;45.1417; 58.7743; 1039.35; 0.0987386;-0.0475793;-0.993975;-0.192713;-0.980861;0.027808;-0.976275;0.188806;-0.106018;0.214342
599582476;45.1388; 58.7698; 1039.34; 0.0986698;-0.047565;-0.993983;-0.192819;-0.980841;0.0277956;-0.976261;0.188916;-0.105951;0.21418
599585461;45.1368; 58.7648; 1039.35; 0.0986736;-0.0475536;-0.993983;-0.192754;-0.980853;0.0277907;-0.976273;0.188852;-0.105951;0.214926
599588446;45.133; 58.7596; 1039.35; 0.0985073;-0.0475355;-0.994;-0.192737;-0.980856;0.0278062;-0.976293;0.188842;-0.105783;0.214982
